Date,SharePrice,Dividend,FwdDiv,FwdDivYield
1995-07-10,0.43,0.0,0.004284,0.009962790697674417
1995-07-11,0.42,0.0,0.004284,0.010199999999999999
1995-07-12,0.42,0.0,0.004284,0.010199999999999999
1995-07-13,0.43,0.0,0.004284,0.009962790697674417
1995-07-14,0.44,0.0,0.004284,0.009736363636363635
1995-07-17,0.44,0.0,0.004284,0.009736363636363635
1995-07-18,0.43,0.0,0.004284,0.009962790697674417
1995-07-19,0.41,0.0,0.004284,0.010448780487804878
1995-07-20,0.42,0.0,0.004284,0.010199999999999999
1995-07-21,0.39,0.0,0.004284,0.010984615384615383
1995-07-24,0.41,0.0,0.004284,0.010448780487804878
1995-07-25,0.41,0.0,0.004284,0.010448780487804878
1995-07-26,0.41,0.0,0.004284,0.010448780487804878
1995-07-27,0.42,0.0,0.004284,0.010199999999999999
1995-07-28,0.41,0.0,0.004284,0.010448780487804878
1995-07-31,0.4,0.0,0.004284,0.010709999999999999
1995-08-01,0.39,0.0,0.004284,0.010984615384615383
1995-08-02,0.4,0.0,0.004284,0.010709999999999999
1995-08-03,0.4,0.0,0.004284,0.010709999999999999
1995-08-04,0.4,0.0,0.004284,0.010709999999999999
1995-08-07,0.39,0.0,0.004284,0.010984615384615383
1995-08-08,0.38,0.0,0.004284,0.011273684210526314
1995-08-09,0.39,0.0,0.004284,0.010984615384615383
1995-08-10,0.38,0.0,0.004284,0.011273684210526314
1995-08-11,0.38,0.0,0.004284,0.011273684210526314
1995-08-14,0.39,0.0,0.004284,0.010984615384615383
1995-08-15,0.39,0.0,0.004284,0.010984615384615383
1995-08-16,0.4,0.001071,0.004284,0.010709999999999999
1995-08-17,0.4,0.0,0.004284,0.010709999999999999
1995-08-18,0.4,0.0,0.004284,0.010709999999999999
1995-08-21,0.39,0.0,0.004284,0.010984615384615383
1995-08-22,0.4,0.0,0.004284,0.010709999999999999
1995-08-23,0.41,0.0,0.004284,0.010448780487804878
1995-08-24,0.41,0.0,0.004284,0.010448780487804878
1995-08-25,0.4,0.0,0.004284,0.010709999999999999
1995-08-28,0.38,0.0,0.004284,0.011273684210526314
1995-08-29,0.39,0.0,0.004284,0.010984615384615383
1995-08-30,0.39,0.0,0.004284,0.010984615384615383
1995-08-31,0.38,0.0,0.004284,0.011273684210526314
1995-09-01,0.38,0.0,0.004284,0.011273684210526314
1995-09-05,0.39,0.0,0.004284,0.010984615384615383
1995-09-06,0.39,0.0,0.004284,0.010984615384615383
1995-09-07,0.4,0.0,0.004284,0.010709999999999999
1995-09-08,0.4,0.0,0.004284,0.010709999999999999
1995-09-11,0.4,0.0,0.004284,0.010709999999999999
1995-09-12,0.38,0.0,0.004284,0.011273684210526314
1995-09-13,0.38,0.0,0.004284,0.011273684210526314
1995-09-14,0.36,0.0,0.004284,0.011899999999999999
1995-09-15,0.32,0.0,0.004284,0.013387499999999998
1995-09-18,0.33,0.0,0.004284,0.01298181818181818
1995-09-19,0.33,0.0,0.004284,0.01298181818181818
1995-09-20,0.33,0.0,0.004284,0.01298181818181818
1995-09-21,0.33,0.0,0.004284,0.01298181818181818
1995-09-22,0.33,0.0,0.004284,0.01298181818181818
1995-09-25,0.33,0.0,0.004284,0.01298181818181818
1995-09-26,0.33,0.0,0.004284,0.01298181818181818
1995-09-27,0.32,0.0,0.004284,0.013387499999999998
1995-09-28,0.34,0.0,0.004284,0.012599999999999998
1995-09-29,0.33,0.0,0.004284,0.01298181818181818
1995-10-02,0.34,0.0,0.004284,0.012599999999999998
1995-10-03,0.34,0.0,0.004284,0.012599999999999998
1995-10-04,0.32,0.0,0.004284,0.013387499999999998
1995-10-05,0.33,0.0,0.004284,0.01298181818181818
1995-10-06,0.32,0.0,0.004284,0.013387499999999998
1995-10-09,0.31,0.0,0.004284,0.013819354838709677
1995-10-10,0.31,0.0,0.004284,0.013819354838709677
1995-10-11,0.31,0.0,0.004284,0.013819354838709677
1995-10-12,0.32,0.0,0.004284,0.013387499999999998
1995-10-13,0.32,0.0,0.004284,0.013387499999999998
1995-10-16,0.32,0.0,0.004284,0.013387499999999998
1995-10-17,0.33,0.0,0.004284,0.01298181818181818
1995-10-18,0.33,0.0,0.004284,0.01298181818181818
1995-10-19,0.31,0.0,0.004284,0.013819354838709677
1995-10-20,0.31,0.0,0.004284,0.013819354838709677
1995-10-23,0.31,0.0,0.004284,0.013819354838709677
1995-10-24,0.31,0.0,0.004284,0.013819354838709677
1995-10-25,0.31,0.0,0.004284,0.013819354838709677
1995-10-26,0.31,0.0,0.004284,0.013819354838709677
1995-10-27,0.31,0.0,0.004284,0.013819354838709677
1995-10-30,0.31,0.0,0.004284,0.013819354838709677
1995-10-31,0.32,0.0,0.004284,0.013387499999999998
1995-11-01,0.33,0.0,0.004284,0.01298181818181818
1995-11-02,0.33,0.0,0.004284,0.01298181818181818
1995-11-03,0.33,0.0,0.004284,0.01298181818181818
1995-11-06,0.34,0.0,0.004284,0.012599999999999998
1995-11-07,0.35,0.0,0.004284,0.01224
1995-11-08,0.35,0.0,0.004284,0.01224
1995-11-09,0.35,0.0,0.004284,0.01224
1995-11-10,0.35,0.0,0.004284,0.01224
1995-11-13,0.36,0.0,0.004284,0.011899999999999999
1995-11-14,0.37,0.0,0.004284,0.011578378378378378
1995-11-15,0.37,0.0,0.004284,0.011578378378378378
1995-11-16,0.36,0.0,0.004284,0.011899999999999999
1995-11-17,0.36,0.0,0.004284,0.011899999999999999
1995-11-20,0.34,0.0,0.004284,0.012599999999999998
1995-11-21,0.34,0.001071,0.004284,0.012599999999999998
1995-11-22,0.34,0.0,0.004284,0.012599999999999998
1995-11-24,0.36,0.0,0.004284,0.011899999999999999
1995-11-27,0.35,0.0,0.004284,0.01224
1995-11-28,0.36,0.0,0.004284,0.011899999999999999
1995-11-29,0.35,0.0,0.004284,0.01224
1995-11-30,0.34,0.0,0.004284,0.012599999999999998
1995-12-01,0.34,0.0,0.004284,0.012599999999999998
1995-12-04,0.35,0.0,0.004284,0.01224
1995-12-05,0.35,0.0,0.004284,0.01224
1995-12-06,0.35,0.0,0.004284,0.01224
1995-12-07,0.34,0.0,0.004284,0.012599999999999998
1995-12-08,0.34,0.0,0.004284,0.012599999999999998
1995-12-11,0.34,0.0,0.004284,0.012599999999999998
1995-12-12,0.34,0.0,0.004284,0.012599999999999998
1995-12-13,0.34,0.0,0.004284,0.012599999999999998
1995-12-14,0.34,0.0,0.004284,0.012599999999999998
1995-12-15,0.31,0.0,0.004284,0.013819354838709677
1995-12-18,0.29,0.0,0.004284,0.014772413793103447
1995-12-19,0.29,0.0,0.004284,0.014772413793103447
1995-12-20,0.29,0.0,0.004284,0.014772413793103447
1995-12-21,0.29,0.0,0.004284,0.014772413793103447
1995-12-22,0.29,0.0,0.004284,0.014772413793103447
1995-12-26,0.29,0.0,0.004284,0.014772413793103447
1995-12-27,0.29,0.0,0.004284,0.014772413793103447
1995-12-28,0.29,0.0,0.004284,0.014772413793103447
1995-12-29,0.28,0.0,0.004284,0.015299999999999998
1996-01-02,0.29,0.0,0.004284,0.014772413793103447
1996-01-03,0.29,0.0,0.004284,0.014772413793103447
1996-01-04,0.28,0.0,0.004284,0.015299999999999998
1996-01-05,0.31,0.0,0.004284,0.013819354838709677
1996-01-08,0.31,0.0,0.004284,0.013819354838709677
1996-01-09,0.29,0.0,0.004284,0.014772413793103447
1996-01-10,0.31,0.0,0.004284,0.013819354838709677
1996-01-11,0.31,0.0,0.004284,0.013819354838709677
1996-01-12,0.3,0.0,0.004284,0.01428
1996-01-15,0.3,0.0,0.004284,0.01428
1996-01-16,0.31,0.0,0.004284,0.013819354838709677
1996-01-17,0.3,0.0,0.004284,0.01428
1996-01-18,0.29,0.0,0.004284,0.014772413793103447
1996-01-19,0.27,0.0,0.004284,0.015866666666666664
1996-01-22,0.27,0.0,0.004284,0.015866666666666664
1996-01-23,0.28,0.0,0.004284,0.015299999999999998
1996-01-24,0.29,0.0,0.004284,0.014772413793103447
1996-01-25,0.27,0.0,0.004284,0.015866666666666664
1996-01-26,0.27,0.0,0.004284,0.015866666666666664
1996-01-29,0.26,0.0,0.004284,0.016476923076923077
1996-01-30,0.24,0.0,0.004284,0.017849999999999998
1996-01-31,0.25,0.0,0.004284,0.017136
1996-02-01,0.25,0.0,0.004284,0.017136
1996-02-02,0.26,0.0,0.004284,0.016476923076923077
1996-02-05,0.26,0.0,0.004284,0.016476923076923077
1996-02-06,0.26,0.0,0.004284,0.016476923076923077
1996-02-07,0.25,0.0,0.004284,0.017136
1996-02-08,0.25,0.0,0.004284,0.017136
1996-02-09,0.25,0.0,0.004284,0.017136
1996-02-12,0.25,0.0,0.004284,0.017136
1996-02-13,0.26,0.0,0.004284,0.016476923076923077
1996-02-14,0.25,0.0,0.004284,0.017136
1996-02-15,0.25,0.0,0.004284,0.017136
1996-02-16,0.25,0.0,0.004284,0.017136
1996-02-20,0.26,0.0,0.004284,0.016476923076923077
1996-02-21,0.26,0.0,0.004284,0.016476923076923077
1996-02-22,0.27,0.0,0.004284,0.015866666666666664
1996-02-23,0.27,0.0,0.004284,0.015866666666666664
1996-02-26,0.26,0.0,0.004284,0.016476923076923077
1996-02-27,0.26,0.0,0.004284,0.016476923076923077
1996-02-28,0.25,0.0,0.004284,0.017136
1996-02-29,0.25,0.0,0.004284,0.017136
1996-03-01,0.24,0.0,0.004284,0.017849999999999998
1996-03-04,0.23,0.0,0.004284,0.018626086956521737
1996-03-05,0.24,0.0,0.004284,0.017849999999999998
1996-03-06,0.23,0.0,0.004284,0.018626086956521737
1996-03-07,0.23,0.0,0.004284,0.018626086956521737
1996-03-08,0.23,0.0,0.004284,0.018626086956521737
1996-03-11,0.23,0.0,0.004284,0.018626086956521737
1996-03-12,0.23,0.0,0.004284,0.018626086956521737
1996-03-13,0.23,0.0,0.004284,0.018626086956521737
1996-03-14,0.23,0.0,0.004284,0.018626086956521737
1996-03-15,0.23,0.0,0.004284,0.018626086956521737
1996-03-18,0.23,0.0,0.004284,0.018626086956521737
1996-03-19,0.23,0.0,0.004284,0.018626086956521737
1996-03-20,0.23,0.0,0.004284,0.018626086956521737
1996-03-21,0.22,0.0,0.004284,0.01947272727272727
1996-03-22,0.23,0.0,0.004284,0.018626086956521737
1996-03-25,0.21,0.0,0.004284,0.020399999999999998
1996-03-26,0.21,0.0,0.004284,0.020399999999999998
1996-03-27,0.23,0.0,0.004284,0.018626086956521737
1996-03-28,0.22,0.0,0.004284,0.01947272727272727
1996-03-29,0.22,0.0,0.004284,0.01947272727272727
1996-04-01,0.23,0.0,0.004284,0.018626086956521737
1996-04-02,0.22,0.0,0.004284,0.01947272727272727
1996-04-03,0.22,0.0,0.004284,0.01947272727272727
1996-04-04,0.22,0.0,0.004284,0.01947272727272727
1996-04-08,0.22,0.0,0.004284,0.01947272727272727
1996-04-09,0.23,0.0,0.004284,0.018626086956521737
1996-04-10,0.23,0.0,0.004284,0.018626086956521737
1996-04-11,0.23,0.0,0.004284,0.018626086956521737
1996-04-12,0.23,0.0,0.004284,0.018626086956521737
1996-04-15,0.23,0.0,0.004284,0.018626086956521737
1996-04-16,0.23,0.0,0.004284,0.018626086956521737
1996-04-17,0.23,0.0,0.004284,0.018626086956521737
1996-04-18,0.22,0.0,0.004284,0.01947272727272727
1996-04-19,0.22,0.0,0.004284,0.01947272727272727
1996-04-22,0.22,0.0,0.004284,0.01947272727272727
1996-04-23,0.22,0.0,0.004284,0.01947272727272727
1996-04-24,0.22,0.0,0.004284,0.01947272727272727
1996-04-25,0.22,0.0,0.004284,0.01947272727272727
1996-04-26,0.22,0.0,0.004284,0.01947272727272727
1996-04-29,0.22,0.0,0.004284,0.01947272727272727
1996-04-30,0.22,0.0,0.004284,0.01947272727272727
1996-05-01,0.22,0.0,0.004284,0.01947272727272727
1996-05-02,0.21,0.0,0.004284,0.020399999999999998
1996-05-03,0.21,0.0,0.004284,0.020399999999999998
1996-05-06,0.23,0.0,0.004284,0.018626086956521737
1996-05-07,0.24,0.0,0.004284,0.017849999999999998
1996-05-08,0.24,0.0,0.004284,0.017849999999999998
1996-05-09,0.23,0.0,0.004284,0.018626086956521737
1996-05-10,0.24,0.0,0.004284,0.017849999999999998
1996-05-13,0.24,0.0,0.004284,0.017849999999999998
1996-05-14,0.25,0.0,0.004284,0.017136
1996-05-15,0.25,0.0,0.004284,0.017136
1996-05-16,0.25,0.0,0.004284,0.017136
1996-05-17,0.25,0.0,0.004284,0.017136
1996-05-20,0.25,0.0,0.004284,0.017136
1996-05-21,0.24,0.0,0.004284,0.017849999999999998
1996-05-22,0.23,0.0,0.004284,0.018626086956521737
1996-05-23,0.23,0.0,0.004284,0.018626086956521737
1996-05-24,0.24,0.0,0.004284,0.017849999999999998
1996-05-28,0.24,0.0,0.004284,0.017849999999999998
1996-05-29,0.22,0.0,0.004284,0.01947272727272727
1996-05-30,0.23,0.0,0.004284,0.018626086956521737
1996-05-31,0.23,0.0,0.004284,0.018626086956521737
1996-06-03,0.22,0.0,0.004284,0.01947272727272727
1996-06-04,0.22,0.0,0.004284,0.01947272727272727
1996-06-05,0.22,0.0,0.004284,0.01947272727272727
1996-06-06,0.22,0.0,0.004284,0.01947272727272727
1996-06-07,0.22,0.0,0.004284,0.01947272727272727
1996-06-10,0.22,0.0,0.004284,0.01947272727272727
1996-06-11,0.21,0.0,0.004284,0.020399999999999998
1996-06-12,0.22,0.0,0.004284,0.01947272727272727
1996-06-13,0.22,0.0,0.004284,0.01947272727272727
1996-06-14,0.21,0.0,0.004284,0.020399999999999998
1996-06-17,0.21,0.0,0.004284,0.020399999999999998
1996-06-18,0.2,0.0,0.004284,0.021419999999999998
1996-06-19,0.21,0.0,0.004284,0.020399999999999998
1996-06-20,0.2,0.0,0.004284,0.021419999999999998
1996-06-21,0.2,0.0,0.004284,0.021419999999999998
1996-06-24,0.2,0.0,0.004284,0.021419999999999998
1996-06-25,0.18,0.0,0.004284,0.023799999999999998
1996-06-26,0.18,0.0,0.004284,0.023799999999999998
1996-06-27,0.18,0.0,0.004284,0.023799999999999998
1996-06-28,0.19,0.0,0.004284,0.02254736842105263
1996-07-01,0.19,0.0,0.004284,0.02254736842105263
1996-07-02,0.19,0.0,0.004284,0.02254736842105263
1996-07-03,0.17,0.0,0.004284,0.025199999999999997
1996-07-05,0.17,0.0,0.004284,0.025199999999999997
1996-07-08,0.17,0.0,0.004284,0.025199999999999997
1996-07-09,0.17,0.0,0.004284,0.025199999999999997
1996-07-10,0.17,0.0,0.004284,0.025199999999999997
1996-07-11,0.16,0.0,0.004284,0.026774999999999997
1996-07-12,0.16,0.0,0.004284,0.026774999999999997
1996-07-15,0.15,0.0,0.004284,0.02856
1996-07-16,0.15,0.0,0.004284,0.02856
1996-07-17,0.15,0.0,0.004284,0.02856
1996-07-18,0.19,0.0,0.004284,0.02254736842105263
1996-07-19,0.19,0.0,0.004284,0.02254736842105263
1996-07-22,0.18,0.0,0.004284,0.023799999999999998
1996-07-23,0.18,0.0,0.004284,0.023799999999999998
1996-07-24,0.19,0.0,0.004284,0.02254736842105263
1996-07-25,0.19,0.0,0.004284,0.02254736842105263
1996-07-26,0.2,0.0,0.004284,0.021419999999999998
1996-07-29,0.2,0.0,0.004284,0.021419999999999998
1996-07-30,0.19,0.0,0.004284,0.02254736842105263
1996-07-31,0.2,0.0,0.004284,0.021419999999999998
1996-08-01,0.19,0.0,0.004284,0.02254736842105263
1996-08-02,0.19,0.0,0.004284,0.02254736842105263
1996-08-05,0.19,0.0,0.004284,0.02254736842105263
1996-08-06,0.19,0.0,0.004284,0.02254736842105263
1996-08-07,0.2,0.0,0.004284,0.021419999999999998
1996-08-08,0.2,0.0,0.004284,0.021419999999999998
1996-08-09,0.21,0.0,0.004284,0.020399999999999998
1996-08-12,0.21,0.0,0.004284,0.020399999999999998
1996-08-13,0.2,0.0,0.004284,0.021419999999999998
1996-08-14,0.2,0.0,0.004284,0.021419999999999998
1996-08-15,0.2,0.0,0.004284,0.021419999999999998
1996-08-16,0.2,0.0,0.004284,0.021419999999999998
1996-08-19,0.21,0.0,0.004284,0.020399999999999998
1996-08-20,0.21,0.0,0.004284,0.020399999999999998
1996-08-21,0.21,0.0,0.004284,0.020399999999999998
1996-08-22,0.21,0.0,0.004284,0.020399999999999998
1996-08-23,0.21,0.0,0.004284,0.020399999999999998
1996-08-26,0.22,0.0,0.004284,0.01947272727272727
1996-08-27,0.22,0.0,0.004284,0.01947272727272727
1996-08-28,0.22,0.0,0.004284,0.01947272727272727
1996-08-29,0.22,0.0,0.004284,0.01947272727272727
1996-08-30,0.22,0.0,0.004284,0.01947272727272727
1996-09-03,0.22,0.0,0.004284,0.01947272727272727
1996-09-04,0.22,0.0,0.004284,0.01947272727272727
1996-09-05,0.2,0.0,0.004284,0.021419999999999998
1996-09-06,0.21,0.0,0.004284,0.020399999999999998
1996-09-09,0.2,0.0,0.004284,0.021419999999999998
1996-09-10,0.19,0.0,0.004284,0.02254736842105263
1996-09-11,0.19,0.0,0.004284,0.02254736842105263
1996-09-12,0.18,0.0,0.004284,0.023799999999999998
1996-09-13,0.19,0.0,0.004284,0.02254736842105263
1996-09-16,0.2,0.0,0.004284,0.021419999999999998
1996-09-17,0.21,0.0,0.004284,0.020399999999999998
1996-09-18,0.21,0.0,0.004284,0.020399999999999998
1996-09-19,0.21,0.0,0.004284,0.020399999999999998
1996-09-20,0.2,0.0,0.004284,0.021419999999999998
1996-09-23,0.2,0.0,0.004284,0.021419999999999998
1996-09-24,0.2,0.0,0.004284,0.021419999999999998
1996-09-25,0.2,0.0,0.004284,0.021419999999999998
1996-09-26,0.2,0.0,0.004284,0.021419999999999998
1996-09-27,0.2,0.0,0.004284,0.021419999999999998
1996-09-30,0.2,0.0,0.004284,0.021419999999999998
1996-10-01,0.22,0.0,0.004284,0.01947272727272727
1996-10-02,0.21,0.0,0.004284,0.020399999999999998
1996-10-03,0.2,0.0,0.004284,0.021419999999999998
1996-10-04,0.2,0.0,0.004284,0.021419999999999998
1996-10-07,0.21,0.0,0.004284,0.020399999999999998
1996-10-08,0.21,0.0,0.004284,0.020399999999999998
1996-10-09,0.21,0.0,0.004284,0.020399999999999998
1996-10-10,0.22,0.0,0.004284,0.01947272727272727
1996-10-11,0.22,0.0,0.004284,0.01947272727272727
1996-10-14,0.23,0.0,0.004284,0.018626086956521737
1996-10-15,0.23,0.0,0.004284,0.018626086956521737
1996-10-16,0.23,0.0,0.004284,0.018626086956521737
1996-10-17,0.24,0.0,0.004284,0.017849999999999998
1996-10-18,0.24,0.0,0.004284,0.017849999999999998
1996-10-21,0.23,0.0,0.004284,0.018626086956521737
1996-10-22,0.22,0.0,0.004284,0.01947272727272727
1996-10-23,0.22,0.0,0.004284,0.01947272727272727
1996-10-24,0.22,0.0,0.004284,0.01947272727272727
1996-10-25,0.22,0.0,0.004284,0.01947272727272727
1996-10-28,0.22,0.0,0.004284,0.01947272727272727
1996-10-29,0.21,0.0,0.004284,0.020399999999999998
1996-10-30,0.2,0.0,0.004284,0.021419999999999998
1996-10-31,0.21,0.0,0.004284,0.020399999999999998
1996-11-01,0.22,0.0,0.004284,0.01947272727272727
1996-11-04,0.22,0.0,0.004284,0.01947272727272727
1996-11-05,0.23,0.0,0.004284,0.018626086956521737
1996-11-06,0.23,0.0,0.004284,0.018626086956521737
1996-11-07,0.23,0.0,0.004284,0.018626086956521737
1996-11-08,0.23,0.0,0.004284,0.018626086956521737
1996-11-11,0.23,0.0,0.004284,0.018626086956521737
1996-11-12,0.23,0.0,0.004284,0.018626086956521737
1996-11-13,0.23,0.0,0.004284,0.018626086956521737
1996-11-14,0.23,0.0,0.004284,0.018626086956521737
1996-11-15,0.22,0.0,0.004284,0.01947272727272727
1996-11-18,0.22,0.0,0.004284,0.01947272727272727
1996-11-19,0.22,0.0,0.004284,0.01947272727272727
1996-11-20,0.22,0.0,0.004284,0.01947272727272727
1996-11-21,0.22,0.0,0.004284,0.01947272727272727
1996-11-22,0.23,0.0,0.004284,0.018626086956521737
1996-11-25,0.22,0.0,0.004284,0.01947272727272727
1996-11-26,0.22,0.0,0.004284,0.01947272727272727
1996-11-27,0.22,0.0,0.004284,0.01947272727272727
1996-11-29,0.22,0.0,0.004284,0.01947272727272727
1996-12-02,0.22,0.0,0.004284,0.01947272727272727
